,song_id,song,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo
7475,7475,How We Do (Party),0.751,0.923,7.0,0.0733,0.00427,0.0,0.109,0.734,116.03
7476,7476,Never on the Day You Leave,0.536,0.355,2.0,0.0259,0.733,1.22e-05,0.138,0.22,139.888
7477,7477,Thinking About You (feat. Ayah Marar),0.725,0.874,0.0,0.0396,0.00262,0.000412,0.0958,0.748,127.985
7478,7478,Nevermind,0.6,0.688,5.0,0.201,0.159,1.29e-05,0.409,0.0793,99.977
7479,7479,All Night Long (All Night) - Single Version,0.748,0.603,1.0,0.043,0.15,0.000261,0.0269,0.827,108.831
7480,7480,Sunday Morning,0.609,0.779,0.0,0.0519,0.0748,0.0,0.0702,0.786,88.036
7481,7481,Gamble Everything for Love,0.765,0.441,9.0,0.0698,0.299,0.0,0.07,0.884,162.946
7482,7482,I Want to Know What Love Is - 2008 Remaster,0.48,0.529,6.0,0.0275,0.17,4.27e-06,0.257,0.469,81.527
7483,7483,Into You,0.623,0.734,9.0,0.107,0.0162,1.75e-06,0.145,0.37,107.853
7484,7484,Fall At Your Feet,0.65,0.371,0.0,0.026,0.457,0.0116,0.102,0.561,102.583
7485,7485,She's Got You - Single Version,0.389,0.137,5.0,0.0404,0.936,0.000476,0.106,0.567,182.347
7486,7486,Carry On (Her Letter To Him),0.496,0.453,8.0,0.0377,0.362,0.000372,0.108,0.221,81.762
7487,7487,Love An Adventure,0.666,0.981,7.0,0.0382,0.0515,0.00321,0.284,0.542,125.312
7488,7488,Candydrunk,0.474,0.458,9.0,0.0315,0.454,0.0,0.18,0.216,75.851
7489,7489,SING,0.606,0.942,2.0,0.0357,0.000233,7.07e-06,0.106,0.373,110.98
7490,7490,Hold Back The River,0.715,0.715,5.0,0.0902,0.0526,0.0,0.0936,0.507,134.922
7491,7491,Bloodstream,0.482,0.59,1.0,0.0485,0.202,2.48e-05,0.0592,0.27,89.354
7492,7492,In For The Kill,0.629,0.969,8.0,0.0455,0.00184,0.0,0.122,0.905,150.01
7493,7493,Cross Me (feat. Chance the Rapper & PnB Rock),0.654,0.784,8.0,0.181,0.21,0.0,0.0666,0.603,94.877
7494,7494,Always,0.373,0.678,4.0,0.0325,0.143,0.0,0.168,0.346,141.42
7495,7495,Daylight (feat. Travis McCoy),0.697,0.926,11.0,0.0991,0.036,0.0,0.0971,0.879,102.988
7496,7496,I See You Baby (feat. Gramma Funk),0.82,0.838,6.0,0.057,0.00271,0.149,0.0532,0.654,122.023
7497,7497,Round Round,0.74,0.845,6.0,0.0338,0.00287,6.23e-06,0.115,0.749,126.607
7498,7498,8 Letters,0.607,0.478,1.0,0.031,0.649,0.0,0.0928,0.255,88.979
7499,7499,The Ballad Of The Green Berets,0.715,0.327,0.0,0.033,0.782,0.000344,0.625,0.713,84.369
7500,7500,Leave Me Alone (Ruby Red Dress),0.647,0.707,7.0,0.046,0.0704,4.7e-05,0.0875,0.818,134.123
7501,7501,Lady What's Your Name,0.33,0.476,6.0,0.0276,0.342,0.0,0.197,0.25,84.894
7502,7502,Everything (feat. John Legend),0.395,0.456,7.0,0.0456,0.432,0.0,0.108,0.0608,103.85
7503,7503,Slow Hand,0.826,0.558,6.0,0.0322,0.403,1.94e-05,0.0631,0.359,110.77
7504,7504,One Step At a Time,0.766,0.692,1.0,0.0289,0.0825,0.0,0.0384,0.691,102.028
7505,7505,If You Wanna Stay,0.545,0.933,5.0,0.0378,0.000515,0.000451,0.109,0.23,116.51
7506,7506,Superstition - Single Version,0.65,0.658,10.0,0.085,0.0887,0.00403,0.0526,0.883,100.541
7507,7507,Another Life,0.582,0.747,0.0,0.0378,0.0368,0.0,0.0818,0.544,143.073
7508,7508,Don't Believe In Love,0.585,0.612,5.0,0.0789,0.247,1.46e-05,0.0474,0.767,204.107
7509,7509,All My Loving - Remastered 2009,0.416,0.563,1.0,0.0298,0.207,0.0,0.343,0.9,77.56
7510,7510,Officially Missing You,0.476,0.407,4.0,0.0368,0.247,0.0,0.144,0.226,178.258
7511,7511,Throw Your Hands Up (Dancar Kuduro),0.603,0.932,0.0,0.313,0.161,0.0,0.402,0.741,129.984
7512,7512,Drive,0.582,0.606,6.0,0.0289,0.124,0.00139,0.151,0.504,111.441
7513,7513,Un-Break My Heart,0.61,0.41,11.0,0.0317,0.442,0.0,0.113,0.116,109.962
7514,7514,Bedroom Eyes,0.78,0.725,1.0,0.0395,0.0662,6.79e-06,0.0823,0.772,142.169
7515,7515,What the Hell,0.571,0.932,6.0,0.0576,0.00448,0.00939,0.117,0.864,150.014
7516,7516,Where Did You Go? (feat. MNEK),0.763,0.782,7.0,0.0346,0.182,7.08e-06,0.293,0.502,127.034
7517,7517,Everyday People,0.813,0.619,7.0,0.0294,0.245,0.0151,0.113,0.774,114.58
7518,7518,Blue Sky Mine - Remastered,0.669,0.775,1.0,0.0275,0.0388,0.00349,0.118,0.811,132.019
7519,7519,Sweet Disposition,0.531,0.805,2.0,0.0433,0.0783,0.0926,0.116,0.349,129.107
7520,7520,Strip That Down,0.869,0.485,6.0,0.0545,0.246,0.0,0.0765,0.527,106.028
7521,7521,Permission To Shine,0.474,0.796,9.0,0.0394,0.0791,0.0,0.147,0.711,164.033
7522,7522,Break My Heart,0.73,0.729,4.0,0.0886,0.167,1.39e-06,0.349,0.467,113.012
7523,7523,Hound Dog,0.494,0.756,0.0,0.0499,0.733,0.00505,0.76,0.949,86.895
7524,7524,Happy Birthday Helen,0.448,0.677,5.0,0.0302,0.000361,0.0,0.334,0.663,138.2
7525,7525,Jailbreak,0.46,0.775,9.0,0.0884,0.00269,0.0,0.14,0.582,131.72
7526,7526,Everlasting Love,0.497,0.569,9.0,0.0386,0.266,0.0,0.336,0.811,120.531
7527,7527,"Let Me Go (with Alesso, Florida Georgia Line & watt)",0.664,0.708,8.0,0.0474,0.0337,0.0,0.0841,0.742,103.07
7528,7528,All Around The World,0.697,0.822,3.0,0.194,0.027,1.1e-06,0.151,0.776,127.98
7529,7529,Too Good At Goodbyes - Edit,0.653,0.378,5.0,0.0533,0.658,0.0,0.177,0.54,91.835
7530,7530,I'm The Leader Of The Gang (I Am),0.249,0.939,2.0,0.259,0.000123,4.24e-06,0.214,0.233,156.994
7531,7531,Baby Come Back,0.72,0.645,0.0,0.0331,0.433,0.00487,0.153,0.806,135.059
7532,7532,Sweet Nothing (feat. Florence Welch),0.573,0.929,8.0,0.109,0.197,0.000112,0.0567,0.582,127.934
7533,7533,What Happened to Us (feat. Jay Sean),0.671,0.818,8.0,0.0699,0.218,0.0,0.0995,0.524,154.083
7534,7534,Pepper,0.631,0.804,7.0,0.166,0.00589,0.00116,0.16,0.671,79.898
7535,7535,You'll Lose A Good Thing,0.591,0.324,2.0,0.0302,0.606,0.000144,0.172,0.617,104.15
7536,7536,The Tears I Cried,0.534,0.586,9.0,0.0439,0.0108,0.000869,0.0637,0.387,131.682
7537,7537,Wedding Ring,0.435,0.981,2.0,0.14,0.155,0.0,0.119,0.618,115.3
7538,7538,Angel of the Morning,0.512,0.165,8.0,0.0261,0.526,0.0,0.161,0.332,81.059
7539,7539,Daffodils (feat. Kevin Parker),0.724,0.538,0.0,0.0381,0.0408,0.0139,0.0343,0.282,108.945
7540,7540,My Guy,0.691,0.581,10.0,0.065,0.557,4.62e-05,0.147,0.91,126.615
7541,7541,Angels Brought Me Here,0.553,0.415,7.0,0.0279,0.123,0.0,0.0965,0.26,130.111
7542,7542,Devil Gate Drive,0.568,0.94,2.0,0.203,0.0251,3.77e-05,0.177,0.35,135.541
7543,7543,American Boy (feat. Kanye West),0.727,0.729,0.0,0.326,0.171,0.0,0.07,0.512,117.932
7544,7544,All 4 Love,0.807,0.75,2.0,0.0315,0.0346,0.000179,0.149,0.797,106.389
7545,7545,So Much In Love,0.537,0.493,11.0,0.0329,0.853,1.65e-05,0.407,0.475,75.576
7546,7546,Cool for the Summer,0.581,0.609,10.0,0.0357,0.00366,0.000147,0.13,0.312,114.048
7547,7547,Everybody Dance (feat. Nile Rodgers),0.628,0.928,0.0,0.0621,0.00862,0.713,0.0651,0.68,123.953
7548,7548,Wish You Well,0.73,0.717,2.0,0.0873,0.177,3.85e-06,0.0628,0.703,122.713
7549,7549,I Will Always Love You,0.311,0.216,4.0,0.0355,0.841,5.31e-06,0.0862,0.104,134.051
7550,7550,Shoot to Thrill,0.457,0.904,2.0,0.0747,0.000239,0.0879,0.396,0.48,141.038
7551,7551,No Brainer,0.552,0.76,0.0,0.342,0.0733,0.0,0.0865,0.639,135.702
7552,7552,Run - Revised Album Version,0.377,0.65,9.0,0.0283,0.000421,1.36e-05,0.149,0.165,149.148
7553,7553,Afterglow,0.641,0.324,11.0,0.0299,0.698,0.0,0.328,0.273,110.184
7554,7554,Wanted Dead Or Alive,0.258,0.817,7.0,0.0419,0.0842,0.0179,0.315,0.263,148.742
7555,7555,I Like It Both Ways,0.503,0.576,4.0,0.0463,0.0142,0.00294,0.187,0.454,119.708
7556,7556,If I Had You,0.648,0.908,4.0,0.108,0.0113,0.0,0.374,0.793,131.147
7557,7557,Prisoner of Society,0.382,0.945,9.0,0.0492,0.0243,0.000119,0.124,0.548,142.834
7558,7558,Heaven Is A Place On Earth,0.634,0.901,4.0,0.0333,0.0061,9.01e-06,0.0419,0.687,122.851
7559,7559,Run to Paradise,0.698,0.71,9.0,0.0452,0.161,0.0828,0.0489,0.691,138.797
7560,7560,Blue,0.545,0.452,4.0,0.0248,0.595,1.29e-06,0.161,0.297,91.294
7561,7561,Hey Bitty - Main,0.901,0.931,8.0,0.0569,0.0031,0.0,0.0664,0.888,139.944
7562,7562,The Right Kind of Love,0.717,0.634,5.0,0.036,0.115,0.0,0.0782,0.896,178.064
7563,7563,Have You Never Been Mellow,0.542,0.324,0.0,0.0329,0.566,2.27e-06,0.0876,0.421,121.802
7564,7564,All I Know So Far,0.578,0.639,4.0,0.0374,0.0586,0.0,0.0944,0.296,108.045
7565,7565,Move Away,0.666,0.692,5.0,0.0379,0.151,6.44e-06,0.34,0.89,132.253
7566,7566,You Can Depend On Me,0.547,0.105,11.0,0.0277,0.89,0.000149,0.119,0.268,92.307
7567,7567,Have I Told You Lately - 2008 Remaster,0.523,0.366,10.0,0.0331,0.498,0.0,0.094,0.291,142.814
7568,7568,Selling The Drama,0.45,0.914,6.0,0.0647,0.0106,8.18e-05,0.101,0.336,124.42
7569,7569,All I Need Is You,0.778,0.646,9.0,0.0418,0.255,0.0,0.203,0.744,105.052
7570,7570,Something's Burning,0.441,0.397,9.0,0.0337,0.2,0.0102,0.0595,0.463,94.021
7571,7571,Footsteps,0.499,0.378,5.0,0.0361,0.779,1.39e-06,0.711,0.654,147.597
7572,7572,If I Were a Carpenter,0.516,0.792,7.0,0.0339,0.0906,4.27e-05,0.27,0.496,106.939
7573,7573,Dangerous (feat. Sam Martin),0.466,0.747,4.0,0.0795,0.417,9.76e-06,0.107,0.43,92.161
7574,7574,Stuck In A Moment You Can't Get Out Of,0.527,0.61,4.0,0.0237,0.422,0.000203,0.281,0.331,158.478
7575,7575,Because They’re Young,0.678,0.777,4.0,0.0332,0.514,0.886,0.096,0.965,120.568
7576,7576,Hall of Fame (feat. will.i.am),0.421,0.873,10.0,0.0564,0.0654,0.0,0.123,0.629,84.786
7577,7577,The Village of St. Bernadette,0.278,0.198,8.0,0.029,0.952,8.82e-06,0.293,0.24,86.667
7578,7578,Here I Go Again - Radio Version,0.471,0.858,7.0,0.03,0.00211,0.000514,0.319,0.589,93.285
7579,7579,Malibu,0.528,0.904,2.0,0.0343,0.000833,0.0,0.174,0.678,122.372
7580,7580,Who Are You,0.653,0.631,9.0,0.0461,0.299,0.00265,0.0627,0.516,156.32
7581,7581,What the Hell,0.578,0.926,6.0,0.0548,0.00472,0.0127,0.14,0.877,149.976
7582,7582,Sail,0.826,0.436,1.0,0.0558,0.441,0.615,0.0964,0.272,119.051
7583,7583,I Hear You Knocking,0.528,0.445,6.0,0.0482,0.0198,0.000384,0.0766,0.97,206.361
7584,7584,One Touch,0.686,0.693,0.0,0.131,0.329,0.0,0.136,0.699,124.206
7585,7585,A Little More Love,0.713,0.534,8.0,0.0329,0.0648,0.0158,0.0814,0.532,100.22
7586,7586,You've Lost That Lovin' Feelin' - 2006 Digital Remaster,0.4,0.335,0.0,0.0349,0.845,2.24e-05,0.108,0.311,95.739
7587,7587,Your Love,0.579,0.654,1.0,0.0553,0.121,3.62e-06,0.0673,0.616,129.537
7588,7588,What You Waiting For?,0.676,0.948,5.0,0.0628,0.0509,8.19e-06,0.384,0.731,136.027
7589,7589,Bones,0.773,0.742,5.0,0.046,0.0206,0.0,0.0754,0.571,114.071
7590,7590,Please Mr. Postman,0.669,0.514,9.0,0.0293,0.157,6.97e-06,0.095,0.966,132.955
7591,7591,No Lies,0.565,0.892,9.0,0.0721,0.00645,0.0863,0.0907,0.345,101.718
7592,7592,You Should Be Dancing,0.681,0.716,0.0,0.0333,0.0182,0.17,0.337,0.963,123.009
7593,7593,Have I Told You Lately,0.399,0.206,5.0,0.0309,0.786,0.0,0.0948,0.117,136.713
7594,7594,Pieces Of Me,0.505,0.799,2.0,0.077,0.0572,0.0,0.11,0.772,173.999
7595,7595,Daddy Cool,0.676,0.694,4.0,0.0381,0.331,0.136,0.27,0.974,131.649
7596,7596,Two For My Seconds,0.505,0.704,0.0,0.0363,0.157,0.0,0.145,0.631,131.704
7597,7597,SUGAR,0.453,0.538,1.0,0.0638,0.449,0.0,0.19,0.516,122.973
7598,7598,"Whenever, Wherever",0.794,0.832,1.0,0.0407,0.237,1.14e-05,0.203,0.871,107.657
7599,7599,Little Green Bag - Single Edit,0.698,0.701,7.0,0.0288,0.173,9.16e-06,0.0768,0.899,103.026
7600,7600,Get Out My Head,0.693,0.913,0.0,0.0298,0.0542,6.87e-05,0.231,0.795,123.989
7601,7601,Havana (feat. Young Thug),0.768,0.517,7.0,0.0312,0.186,3.8e-05,0.104,0.418,104.992
7602,7602,Whistle (While You Work It),0.697,0.932,2.0,0.115,0.258,0.0,0.263,0.806,161.96
7603,7603,Stuck with U (with Justin Bieber),0.597,0.45,8.0,0.0418,0.223,0.0,0.382,0.537,178.765
7604,7604,Gangsta's Paradise,0.647,0.514,8.0,0.0593,0.0655,0.0,0.398,0.387,79.974
7605,7605,Slide,0.395,0.843,8.0,0.0374,0.00483,0.0,0.0404,0.481,112.423
7606,7606,Band On The Run - 2010 Remaster,0.479,0.601,7.0,0.0318,0.0832,0.00142,0.11,0.669,124.966
7607,7607,Gravy (For My Mashed Potatoes),0.722,0.85,2.0,0.0298,0.682,0.0,0.304,0.973,130.738
7608,7608,Paper Tiger,0.728,0.734,4.0,0.0277,0.703,0.000216,0.0913,0.884,133.983
7609,7609,Finger Poppin' Time,0.491,0.591,0.0,0.0363,0.112,0.00564,0.19,0.686,78.009
7610,7610,Cool For Cats,0.792,0.747,0.0,0.149,0.202,0.00429,0.221,0.968,144.15
7611,7611,Roll To Me,0.567,0.821,6.0,0.0371,0.418,0.0,0.108,0.895,150.106
7612,7612,Just A Feeling,0.601,0.617,3.0,0.0285,0.14,0.0,0.107,0.295,149.903
7613,7613,Wind It Up,0.961,0.9,8.0,0.0678,0.309,0.000199,0.354,0.95,120.006
7614,7614,Clint Eastwood,0.663,0.694,10.0,0.171,0.0253,0.0,0.0698,0.525,167.953
7615,7615,Your Mama Don't Dance,0.621,0.817,0.0,0.0581,0.0775,1.43e-05,0.149,0.966,142.014
7616,7616,Helen Wheels - Remastered 2010,0.443,0.693,9.0,0.0325,0.00756,0.000143,0.356,0.737,146.0
7617,7617,Miracle (with Ellie Goulding),0.636,0.869,9.0,0.0412,0.0378,0.0446,0.0808,0.306,143.011
7618,7618,Runaway,0.423,0.598,5.0,0.0268,0.641,1.24e-06,0.34,0.521,151.972
7619,7619,Paperback Writer - Remastered 2009,0.502,0.685,7.0,0.0736,0.179,6.45e-06,0.551,0.805,157.394
7620,7620,Missing You,0.545,0.266,9.0,0.0311,0.851,0.0,0.0985,0.372,90.504
7621,7621,99 Luftballons,0.466,0.438,4.0,0.0608,0.089,5.62e-06,0.113,0.587,193.1
7622,7622,Raining Again,0.604,0.785,2.0,0.0389,0.0272,0.0954,0.0411,0.779,117.827
7623,7623,Born To Be Wild - Single Version,0.439,0.734,2.0,0.097,0.262,0.333,0.244,0.54,145.703
7624,7624,All I Want Is You,0.239,0.442,1.0,0.0308,0.106,0.0411,0.0738,0.4,185.723
7625,7625,See You Again,0.692,0.911,9.0,0.177,0.0149,7.34e-05,0.112,0.801,138.976
7626,7626,Gangsta Lovin',0.723,0.84,1.0,0.0608,0.0619,0.0,0.0945,0.827,94.332
7627,7627,Piece Of My Heart,0.482,0.883,4.0,0.0754,0.0891,0.00422,0.266,0.594,80.687
7628,7628,Super Bass,0.721,0.867,11.0,0.196,0.29,2.87e-06,0.503,0.639,127.033
7629,7629,We Are All Made Of Stars,0.623,0.563,2.0,0.0271,0.0479,0.759,0.192,0.378,112.024
7630,7630,Stay With Me - Darkchild Version,0.459,0.37,7.0,0.0428,0.45,0.000116,0.0923,0.104,84.108
7631,7631,Wish You The Best,0.678,0.48,3.0,0.0298,0.588,0.0,0.0954,0.49,107.934
7632,7632,Go Crazy,0.755,0.578,0.0,0.145,0.316,0.0,0.25,0.581,94.148
7633,7633,Delilah,0.528,0.482,9.0,0.027,0.614,0.0,0.549,0.788,95.82
7634,7634,Take A Long Line,0.497,0.662,7.0,0.135,0.00346,9.75e-06,0.0796,0.377,181.7
7635,7635,Fancy,0.913,0.716,10.0,0.0707,0.0927,0.0,0.0492,0.37,94.974
7636,7636,Put 'Em High - StoneBridge & JJ Radio,0.621,0.935,10.0,0.0325,0.00106,0.0105,0.456,0.668,127.988
7637,7637,Rock DJ,0.708,0.772,7.0,0.0322,0.0267,0.0,0.467,0.861,103.035
7638,7638,Funky Cold Medina,0.988,0.633,5.0,0.0888,0.0755,1.88e-06,0.0668,0.929,117.493
7639,7639,"Baby, You Got What It Takes",0.533,0.448,1.0,0.177,0.636,1.26e-05,0.117,0.877,134.93
7640,7640,Mary Had A Little Boy,0.867,0.58,10.0,0.054,0.0229,0.0314,0.113,0.96,120.868
7641,7641,9 PM - Till I Come - Radio Edit,0.672,0.941,9.0,0.0499,0.0216,0.935,0.0749,0.763,130.254
7642,7642,Bodies,0.656,0.731,6.0,0.0616,0.00703,6.52e-06,0.0651,0.785,95.008
7643,7643,I Thought About You,0.684,0.771,7.0,0.043,0.0182,3.81e-06,0.0869,0.967,141.992
7644,7644,Lights And Sounds,0.344,0.972,11.0,0.116,8.48e-05,0.0,0.293,0.387,167.819
7645,7645,Heartless,0.614,0.758,10.0,0.0774,0.0281,1.18e-06,0.137,0.25,84.969
7646,7646,Life Is Good (feat. Drake),0.676,0.609,2.0,0.481,0.0706,0.0,0.152,0.508,142.037
7647,7647,More Than a Feeling,0.377,0.682,7.0,0.0299,0.000894,0.00217,0.0504,0.288,108.736
7648,7648,"Love Is All Around - From ""Four Weddings And A Funeral""",0.523,0.689,10.0,0.027,0.228,0.0,0.109,0.547,84.09
7649,7649,Love Yourself,0.762,0.376,4.0,0.363,0.849,0.0,0.205,0.541,100.084
7650,7650,Lonely (with benny blanco),0.631,0.226,11.0,0.0396,0.879,0.0,0.115,0.0765,79.968
7651,7651,Walk On Water,0.494,0.778,8.0,0.0359,0.000115,0.0,0.0904,0.406,139.963
7652,7652,Bossa Nova Baby,0.755,0.736,0.0,0.107,0.657,0.0,0.226,0.953,106.777
7653,7653,Live Louder,0.741,0.706,0.0,0.0619,0.00434,0.0,0.522,0.891,117.038
7654,7654,I Turn To You,0.522,0.803,1.0,0.0327,0.00117,0.00167,0.31,0.0783,135.205
7655,7655,Four Walls,0.511,0.638,0.0,0.046,0.226,0.0,0.0609,0.205,60.03
7656,7656,Nothin' on You (feat. Bruno Mars),0.688,0.853,10.0,0.0493,0.386,0.0,0.0862,0.743,103.993
7657,7657,Aussie As,0.53,0.34,2.0,0.0279,0.574,1.92e-06,0.144,0.231,76.959
7658,7658,Play,0.781,0.334,10.0,0.107,0.729,2.3e-06,0.108,0.321,108.724
7659,7659,Maria,0.214,0.223,2.0,0.0307,0.915,0.0,0.136,0.181,100.065
7660,7660,The Letter,0.424,0.88,4.0,0.0416,0.000547,0.0,0.153,0.353,155.055
7661,7661,Lil' Red Riding Hood,0.712,0.412,2.0,0.0334,0.605,0.0,0.113,0.528,122.211
7662,7662,Sick Cycle Carousel,0.445,0.8,8.0,0.0301,0.00168,1.32e-06,0.0802,0.47,95.481
7663,7663,Let's Get Rocked,0.564,0.888,5.0,0.0325,0.0109,6.68e-05,0.177,0.526,91.989
7664,7664,Listen to Your Heart (Glee Cast Version),0.425,0.684,10.0,0.0293,0.224,0.0,0.0878,0.313,171.991
7665,7665,Islands In The Stream,0.589,0.577,8.0,0.0323,0.6,0.0,0.116,0.767,203.995
7666,7666,Always On Time,0.851,0.648,5.0,0.208,0.219,0.0,0.355,0.865,96.608
7667,7667,Say It,0.597,0.531,3.0,0.0295,0.0685,3.72e-06,0.0617,0.271,74.938
7668,7668,Even Flow,0.373,0.844,7.0,0.0327,0.000109,7.7e-05,0.124,0.377,104.899
7669,7669,Unconditionally,0.397,0.725,7.0,0.043,0.00266,0.0,0.208,0.358,128.861
7670,7670,Hey There Delilah - Bonus Track,0.521,0.438,2.0,0.0292,0.844,1.36e-06,0.103,0.318,103.955
7671,7671,Maybe It’s My First Time,0.704,0.645,11.0,0.0334,0.339,0.0,0.162,0.606,90.975
7672,7672,Lucky Number,0.669,0.733,5.0,0.0494,0.0205,0.000224,0.042,0.833,153.778
7673,7673,...Baby One More Time,0.759,0.699,0.0,0.0307,0.202,0.000131,0.443,0.907,92.96
7674,7674,Good People,0.721,0.586,11.0,0.034,0.204,2.21e-05,0.0902,0.918,176.104
7675,7675,Rock with You - Single Version,0.808,0.535,1.0,0.0353,0.179,9.91e-05,0.158,0.848,114.031
7676,7676,Everybody,0.698,0.89,6.0,0.0377,0.0399,1.15e-05,0.3,0.8,127.978
7677,7677,Lights,0.188,0.61,7.0,0.0453,0.0985,0.00141,0.278,0.411,205.586
7678,7678,I Just Called To Say I Love You - Single Version,0.742,0.542,1.0,0.0235,0.241,4.1e-06,0.0836,0.644,113.552
7679,7679,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",0.738,0.814,7.0,0.0999,0.132,9.64e-06,0.126,0.483,119.041
7680,7680,Everything I Own,0.365,0.338,2.0,0.0322,0.735,0.0,0.104,0.446,79.241
7681,7681,Sugar,0.748,0.788,1.0,0.0334,0.0591,0.0,0.0863,0.884,120.076
7682,7682,Shadow Dancing,0.74,0.598,7.0,0.0321,0.15,0.0,0.0664,0.952,101.933
7683,7683,Hold the Line,0.473,0.898,6.0,0.0561,0.00783,0.0618,0.173,0.808,96.556
7684,7684,Runaround Sue - Remastered 1991,0.544,0.567,11.0,0.0753,0.79,3.85e-06,0.363,0.559,78.227
7685,7685,The Others - Radio Edit,0.635,0.848,6.0,0.098,0.0238,1.23e-06,0.0928,0.539,124.938
7686,7686,Boogie Woogie Bugle Boy,0.658,0.647,0.0,0.137,0.659,0.0,0.174,0.825,98.49
7687,7687,Spill The Wine,0.818,0.528,2.0,0.0716,0.377,0.0,0.131,0.896,120.368
7688,7688,Rushing Back,0.574,0.612,0.0,0.0781,0.357,0.0,0.158,0.368,136.046
7689,7689,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],0.794,0.811,6.0,0.038,0.0426,1.07e-06,0.101,0.862,116.047
7690,7690,Like Sister and Brother,0.563,0.665,7.0,0.0301,0.322,8.47e-06,0.468,0.732,81.092
7691,7691,By Your Side (feat. Tom Grennan),0.733,0.96,7.0,0.0295,0.0514,0.00199,0.287,0.811,124.01
7692,7692,Levels - Radio Edit,0.584,0.889,1.0,0.0343,0.0462,0.828,0.309,0.464,126.04
7693,7693,Say So,0.787,0.673,11.0,0.159,0.264,3.35e-06,0.0904,0.779,110.962
7694,7694,Señorita,0.759,0.54,9.0,0.0287,0.037,0.0,0.0945,0.75,116.947
7695,7695,Shalala Lala,0.75,0.902,2.0,0.0328,0.0494,0.00369,0.04,0.973,124.017
7696,7696,Who Am I (What's My Name)?,0.692,0.833,7.0,0.0492,0.000136,1.98e-05,0.515,0.692,96.814
7697,7697,Take Me Over,0.486,0.802,6.0,0.0517,0.00877,0.0,0.11,0.423,97.146
7698,7698,Can We Pretend (feat. Cash Cash),0.524,0.806,1.0,0.406,0.197,0.0,0.101,0.45,115.172
7699,7699,"Jumpin', Jumpin'",0.771,0.685,1.0,0.0567,0.00543,0.00157,0.0537,0.683,88.997
7700,7700,Another Night On The Road,0.696,0.636,5.0,0.0695,0.0579,0.00293,0.0944,0.792,128.484
7701,7701,POWER - Album Version (Edited),0.534,0.925,0.0,0.14,0.0138,0.0,0.709,0.557,154.072
7702,7702,Sadeness - Pt. 1 / Radio Edit,0.607,0.626,7.0,0.0358,0.162,0.0677,0.114,0.54,95.701
7703,7703,Carry on Wayward Son,0.482,0.786,7.0,0.032,0.00321,8.88e-05,0.446,0.793,126.755
7704,7704,Red Roses for a Blue Lady (Rerecorded),0.353,0.362,4.0,0.0345,0.498,0.0,0.0857,0.475,110.045
7705,7705,California - Tchad Blake Mix,0.4,0.805,4.0,0.0407,0.0387,5.4e-05,0.109,0.324,158.459
7706,7706,3 Words,0.75,0.58,9.0,0.0319,0.713,0.00318,0.0986,0.51,130.024
7707,7707,Breaking Up The Girl - 2021 Remaster,0.521,0.675,2.0,0.0286,0.00285,0.0,0.347,0.48,125.028
7708,7708,Long Live The Weekend,0.205,0.943,0.0,0.0721,1.93e-05,2.62e-06,0.363,0.254,167.67
7709,7709,When Will I Be Famous?,0.645,0.801,0.0,0.028,0.00252,3.4e-05,0.15,0.46,123.471
7710,7710,Let Me Down Easy,0.556,0.588,9.0,0.0325,0.307,0.0,0.0956,0.298,144.979
7711,7711,Instant Replay,0.754,0.724,9.0,0.0656,0.0158,0.000405,0.0611,0.954,128.925
7712,7712,Master Blaster (Jammin'),0.877,0.422,10.0,0.0546,0.04,0.000406,0.182,0.97,131.103
7713,7713,The Flame,0.629,0.581,4.0,0.027,0.513,2.06e-06,0.0755,0.359,97.074
7714,7714,This Boys In Love,0.484,0.971,10.0,0.0416,0.00137,0.00382,0.331,0.92,122.948
7715,7715,Big Bad John,0.516,0.457,8.0,0.184,0.596,0.0,0.106,0.455,173.934
7716,7716,Candy Girl,0.839,0.623,1.0,0.108,0.346,0.0138,0.314,0.668,103.799
7717,7717,Like The Way I Do,0.591,0.931,2.0,0.0557,0.0215,0.0,0.122,0.672,101.548
7718,7718,Wannabe,0.768,0.864,11.0,0.0324,0.101,0.0,0.162,0.891,110.008
7719,7719,Asshole,0.378,0.664,2.0,0.249,0.554,0.0,0.154,0.649,172.866
7720,7720,Harder To Breathe,0.662,0.908,1.0,0.0449,0.0506,0.0,0.0508,0.967,149.941
7721,7721,Middle,0.583,0.695,9.0,0.0423,0.0141,0.0,0.0527,0.224,104.879
7722,7722,Wig Wam Bam,0.714,0.781,4.0,0.103,0.155,1.58e-05,0.0849,0.581,126.575
7723,7723,Romeo And Juliet,0.605,0.455,5.0,0.0284,0.497,0.00533,0.141,0.422,87.469
7724,7724,"Take My Breath Away - Love Theme from ""Top Gun""",0.497,0.719,6.0,0.0266,0.0613,0.0,0.411,0.547,95.769
7725,7725,All You Need,0.588,0.753,2.0,0.0247,0.0326,0.0,0.109,0.391,99.984
7726,7726,Too Many Times,0.654,0.862,6.0,0.127,0.298,1.04e-06,0.162,0.838,159.434
7727,7727,Living Without You,0.57,0.89,11.0,0.0625,0.0407,0.0,0.677,0.563,125.003
