song_id,track_uri,track_name,artist,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo,kmeans_labels,agglo_labels,gaussian_labels
2168,spotify:track:0l37J5l4eJfIdd7cea1Cl5,Everything About You,Ugly Kid Joe,0.516,0.783,0.0646,0.0117,1.08e-06,0.142,0.775,122.603,7,8,8
2169,spotify:track:1jaTQ3nqY3oAAYyCTbIvnM,WHATS POPPIN,Jack Harlow,0.923,0.604,0.245,0.017,0.0,0.272,0.826,145.062,8,1,6
2170,spotify:track:6EUZCOaXZMAIkLwY8A5VNv,Mashed Potato Time,Dee Dee Sharp,0.636,0.549,0.0296,0.0487,1.41e-05,0.0547,0.826,125.061,8,0,1
2171,spotify:track:6gBv6ujrI1Ta5wE8FtgMFX,Ave Mary A,P!nk,0.61,0.914,0.0424,0.0035,1.09e-05,0.0781,0.508,119.912,0,8,8
2172,spotify:track:1IsvXZXAV9EBC4hBKW6yDN,Missing - Todd Terry Remix / Radio Edit,Everything But The Girl,0.739,0.853,0.0296,0.0217,0.00357,0.057,0.652,123.509,0,6,1
2173,spotify:track:6naxalmIoLFWR0siv8dnQQ,Oops!...I Did It Again,Britney Spears,0.751,0.834,0.0437,0.3,1.77e-05,0.355,0.894,95.053,7,6,3
2174,spotify:track:7N0m9xZWigSMCzhB7wI3FX,Sing My Love,"Zank, STORME",0.649,0.804,0.0301,0.00738,0.234,0.152,0.822,123.026,7,6,2
2175,spotify:track:7oAly6qQFPu1JhmlE2Vujg,This Is Heaven,Nick Jonas,0.646,0.783,0.0543,0.0372,0.0,0.0897,0.51,100.912,0,8,1
2176,spotify:track:44AauRai27QWKEx4dKn0oU,500 Miles Away from Home,Bobby Bare,0.501,0.429,0.0293,0.669,0.0,0.539,0.551,108.948,1,5,3
2177,spotify:track:26VzOzsJvbFwSwwRFsIWDc,Takin' Care Of Business,Bachman-Turner Overdrive,0.731,0.921,0.05,0.0543,0.0,0.183,0.961,130.19,7,6,3
2178,spotify:track:5zZ3ivuobLMt4fypSqsP80,Love In An Elevator - Single Version,Aerosmith,0.446,0.97,0.0791,0.0344,0.00157,0.337,0.524,93.755,5,8,6
2179,spotify:track:3fjA8feYyRg4wcxpNhyi73,Harley & Rose,The Black Sorrows,0.641,0.63,0.0404,0.092,1.66e-05,0.178,0.562,103.91,0,0,1
2180,spotify:track:1ZA8L9IOkRhmmz4nPXXx7h,Hotel California - 2013 Remaster,Eagles,0.579,0.508,0.027,0.00574,0.000494,0.0575,0.609,147.125,8,1,9
2181,spotify:track:6HfX3ccjvzwvrBGDv46fJ5,Sing It Back,Moloko,0.48,0.764,0.0767,0.0128,0.00136,0.139,0.588,160.641,5,3,8
2182,spotify:track:37D7gMMpfvxBtfyaXqbHEX,Fussy,End Of Fashion,0.38,0.915,0.0455,0.0111,0.0,0.311,0.587,179.913,5,3,8
2183,spotify:track:1vla6V0ECMrhz2Xk3VNzlA,In the Summertime,The Mixtures,0.739,0.502,0.0446,0.372,0.0,0.158,0.961,80.911,8,0,3
2184,spotify:track:15kQGEy89K8deJcZVFEn0N,This Feeling (feat. Kelsea Ballerini),"The Chainsmokers, Kelsea Ballerini",0.539,0.651,0.0432,0.0651,0.0,0.0662,0.474,105.159,0,1,1
2185,spotify:track:3l8cZBQmuOAQcQTkBvKx3m,Shadows,Midnight Juggernauts,0.678,0.807,0.0532,0.00382,0.804,0.0828,0.724,126.986,4,4,2
2186,spotify:track:02GF9DnOcpwEgtebARaQVz,Big Yellow Taxi,"Counting Crows, Vanessa Carlton",0.674,0.867,0.0462,0.00199,0.0,0.206,0.817,88.039,7,6,8
2187,spotify:track:0Q40MMjMXHPxLGfylep5a5,Ghosts,The Presets,0.607,0.68,0.0384,0.154,2.76e-06,0.242,0.545,139.976,0,0,3
2188,spotify:track:2DpnZMCoT2iYGkqIOO0bms,Please,Frank Ifield,0.668,0.473,0.035,0.829,7.3e-06,0.0983,0.853,121.748,2,9,9
2189,spotify:track:7BFI9QZPQKgYuR2HhDgwbG,Royals,Lorde,0.674,0.428,0.122,0.121,0.0,0.132,0.337,84.878,3,1,6
2190,spotify:track:1AJ5F0FMTC3yFU3ocjy1gE,Surfer Girl - Remastered 2001,The Beach Boys,0.522,0.37,0.0253,0.651,0.0,0.142,0.653,105.826,2,5,9
2191,spotify:track:4yugZvBYaoREkJKtbG08Qr,Take It Easy - 2013 Remaster,Eagles,0.575,0.67,0.0318,0.343,4.95e-06,0.129,0.74,139.191,2,0,9
2192,spotify:track:48YZhmKL3aZKhQUfpvkelu,Burning Up,Madonna,0.869,0.738,0.11,0.0276,0.00102,0.262,0.988,138.329,7,6,6
2193,spotify:track:6GG73Jik4jUlQCkKg9JuGO,The Middle,Jimmy Eat World,0.643,0.849,0.0526,0.0371,0.0,0.058,0.903,162.152,7,8,1
2194,spotify:track:2vwlzO0Qp8kfEtzTsCXfyE,Wrecking Ball,Miley Cyrus,0.53,0.422,0.0342,0.407,0.0,0.107,0.349,119.964,3,2,9
2195,spotify:track:4nwt5NOCtAUHeob20jQqxP,Lost In France,Bonnie Tyler,0.443,0.701,0.0275,0.137,0.0,0.137,0.587,116.452,5,8,9
2196,spotify:track:5Ts1DYOuouQLgzTaisxWYh,Love Grows (Where My Rosemary Goes),Edison Lighthouse,0.568,0.824,0.0299,0.403,0.0,0.0855,0.753,108.625,2,0,9
2197,spotify:track:1Fg2cLf6qmKJDQrjdUWILt,"Why Me? - 12"" Mix",Irene Cara,0.545,0.785,0.0434,7.06e-05,0.141,0.724,0.45,139.893,6,7,0
2198,spotify:track:0b7ilDLShQaEBvTeoVVyS8,BIG LOVE,Black Eyed Peas,0.759,0.455,0.0457,0.0488,0.0134,0.25,0.134,92.02,9,2,7
2199,spotify:track:5CtI0qwDJkDQGwXD1H1cLb,Despacito - Remix,"Luis Fonsi, Daddy Yankee, Justin Bieber",0.694,0.815,0.12,0.229,0.0,0.0924,0.813,88.931,7,6,6
2200,spotify:track:5HVqftYQ37bJx3y0SI4obk,Lily Was Here (feat. Candy Dulfer),"Dave Stewart, Candy Dulfer",0.743,0.564,0.0277,0.398,0.0485,0.0802,0.967,108.027,2,0,4
2201,spotify:track:2Wb9ejnmy27DUTUe9YF5Ew,All Night Long (All Night) - Single Version,Lionel Richie,0.739,0.576,0.0472,0.122,0.00206,0.0482,0.78,108.81,8,0,1
2202,spotify:track:5vZ1BKMSLgrxxPYGMR904n,Mother and Child Reunion,Paul Simon,0.712,0.632,0.0334,0.112,0.0,0.0648,0.764,119.931,8,0,1
2203,spotify:track:6AGOKlMZWLCaEJGnaROtF9,Put Your Records On,Ritt Momney,0.399,0.491,0.0538,0.0563,0.00089,0.11,0.151,91.066,9,2,1
2204,spotify:track:6RjW45KHJ6kgI2xQ1aFa52,Acapella,Karmin,0.667,0.619,0.151,0.126,0.0,0.101,0.427,169.865,0,1,6
2205,spotify:track:2lXDbdbBw7lJVCWHkYxdep,Wildest Dreams,Taylor Swift,0.553,0.664,0.0741,0.0709,0.0056,0.106,0.467,140.06,0,1,7
2206,spotify:track:06iMqWThw4w8fTFyccvOwr,Ride Wit Me,"Nelly, City Spud",0.854,0.692,0.0479,0.0668,0.0,0.247,0.753,101.865,8,6,6
2207,spotify:track:5lQKRR3MdJLtAwNBiT8Cq0,Lyin' Eyes - 2013 Remaster,Eagles,0.669,0.673,0.0248,0.203,0.0271,0.164,0.867,132.68,8,0,4
2208,spotify:track:0St3qGRbDW3LMw7lMpzTbA,Bounce - Original Version,Sarah Connor,0.77,0.825,0.158,0.124,0.0,0.07,0.925,94.979,7,6,6
2209,spotify:track:1J9UPtMi1tbpktnu2J3oiR,I Wanna Be a Cowboy,Boys Don't Cry,0.754,0.63,0.0397,0.0121,0.56,0.0651,0.758,142.558,4,4,2
2210,spotify:track:6ez6YwlVj3t1dqzs3jGOzo,Wild One,Bobby Rydell,0.613,0.737,0.0447,0.741,7.84e-05,0.0485,0.913,147.902,2,9,9
2211,spotify:track:44x9GdJsYmbaYRBm8ROyfL,One Way Ticket,The Darkness,0.506,0.761,0.0973,0.0122,6.87e-06,0.086,0.491,132.436,5,8,8
2212,spotify:track:6ToM0uwxtPKo9CMpbPGYvM,Break on Through (To the Other Side),The Doors,0.421,0.751,0.0472,0.2,0.0,0.17,0.789,89.839,7,8,3
2213,spotify:track:1msykqPE0qoZig4nb9khI0,Little Red Rooster,Sam Cooke,0.597,0.64,0.0427,0.588,0.0,0.526,0.823,92.422,2,9,3
2214,spotify:track:78a5CHuPIXYlPYVQIjH9nc,Wild Heart,The Vamps,0.617,0.906,0.0311,0.000451,0.0,0.0716,0.807,119.016,7,6,1
2215,spotify:track:2iaHkcO4vBZgwhZXmCIAVH,Wish You Were Sober,Conan Gray,0.596,0.702,0.0883,0.0175,0.0,0.236,0.652,182.038,5,8,8
2216,spotify:track:1Rvl8qsKJurfFTyWLBI9ib,"Baby, I Love Your Way","Big Mountain, Tom Lord-Alge",0.651,0.747,0.0699,0.0528,0.0,0.207,0.776,147.518,7,8,6
2217,spotify:track:0sNSv56Glvgu2iJfoeAmS5,The Way You Look Tonight - Remastered,The Lettermen,0.251,0.146,0.0313,0.931,0.0,0.0867,0.14,102.407,1,5,9
2218,spotify:track:2EBCVPNAG46nbgs6jXPGvv,Starships,Nicki Minaj,0.747,0.716,0.075,0.135,0.0,0.251,0.751,125.008,8,6,6
2219,spotify:track:2CwONxMUL0aBC95Gg8j8S5,Stuck On You,Paul Norton,0.772,0.533,0.0303,0.0286,0.00169,0.0542,0.448,124.483,0,1,1
2220,spotify:track:2I1orqzL0kVWub9sMA39Zx,Love Me Harder,"Scott Bradlee's Postmodern Jukebox, Cristina Gatti",0.343,0.567,0.0444,0.704,0.0,0.109,0.844,199.8,2,9,9
2221,spotify:track:184QpO8ZchGncbNyJe9SDT,Make Me Smile (Come up and See Me) - 2014 Remaster,"Steve Harley, Steve Harley & Cockney Rebel",0.571,0.818,0.0337,0.00706,0.000177,0.0877,0.773,141.463,7,8,8
2222,spotify:track:34Omc6EuPtQ7APooNVRZKk,Just A Little Bit,Kids Of 88,0.534,0.75,0.0386,0.00121,0.0,0.0772,0.265,131.967,9,3,8
2223,spotify:track:4KqsoEi99o9rdVfhvA1IPB,Home,Teddy Cream,0.638,0.874,0.0508,0.00361,3.21e-05,0.075,0.262,112.077,9,3,8
2224,spotify:track:2hbA72TFulrNGTEBUMAnzG,There Must Be an Angel (Playing with My Heart),"Eurythmics, Annie Lennox, Dave Stewart",0.584,0.776,0.0358,0.267,0.0,0.112,0.608,112.139,0,0,9
2225,spotify:track:2OZyDYkNED6mIDi8RXLnWy,Kokomo,The Beach Boys,0.684,0.643,0.0329,0.0107,0.0,0.292,0.922,115.571,7,6,8
2226,spotify:track:4CcCiZRjlRoHDPyvNsKn51,Pride and Joy,Normie Rowe,0.434,0.705,0.0517,0.0978,0.0,0.208,0.757,131.884,5,8,3
2227,spotify:track:4rcHWl68ai6KvpXlc8vbnE,Keep on Loving You,REO Speedwagon,0.306,0.722,0.034,0.0519,0.0,0.117,0.41,174.732,5,3,9
2228,spotify:track:2IFl6p0LoIfIZOn5IaxZOO,Sax,Fleur East,0.728,0.892,0.126,0.0144,0.0,0.469,0.826,117.976,7,6,6
2229,spotify:track:2dy2C0StZ3yiEeb0Aoolcn,Bang Bang,"Rita Ora, Imanbek",0.764,0.846,0.0636,0.159,0.000263,0.0475,0.777,122.992,7,6,1
2230,spotify:track:0dW6U5UC9lBD1EblLJdhN5,Music Won't Break Your Heart,Stan Walker,0.746,0.71,0.0419,0.0381,0.0,0.22,0.606,124.996,0,8,8
2231,spotify:track:5Ug4FDeNl30GHSATrz0shq,Pleasure And Pain,Divinyls,0.652,0.766,0.03,0.16,0.0,0.23,0.774,135.689,7,8,3
2232,spotify:track:6AJ50ANJtWNuuR81hwRUlY,See You at the Show,Nickelback,0.519,0.891,0.0513,9.72e-05,3.69e-05,0.0692,0.463,144.054,5,3,8
2233,spotify:track:7bsEgxdswhGfqGspJp4vBd,I Wanna Be Around,Michael Bublé,0.258,0.501,0.0455,0.518,2.26e-06,0.107,0.491,186.778,3,2,9
2234,spotify:track:3vv9phIu6Y1vX3jcqaGz5Z,Roses,"The Chainsmokers, ROZES",0.713,0.802,0.0561,0.0435,0.00377,0.309,0.343,100.001,0,3,7
2235,spotify:track:5gZEhPrN1VLqTG1nIAXeNK,I Wanna Love You Forever,Jessica Simpson,0.59,0.666,0.0244,0.156,0.0,0.136,0.0743,104.042,9,3,1
2236,spotify:track:7g2b2fQ6jv7qbaVOWeSups,Love The Fall,Michael Paynter,0.496,0.957,0.0965,0.0789,0.0,0.106,0.467,152.099,5,3,6
2237,spotify:track:0SYRVn2YF7HBscQEmlkpTI,Roxanne - Remastered 2003,The Police,0.608,0.746,0.354,0.026,2.39e-06,0.043,0.745,134.03,7,1,6
2238,spotify:track:69W8SeNtFmZCU36BKcz538,When You Walk In the Room - Mono Version,The Searchers,0.486,0.951,0.0458,0.227,0.0,0.123,0.901,134.328,7,8,9
2239,spotify:track:57paCKftbvFgAeG023x354,Paralyzer,Finger Eleven,0.644,0.939,0.0447,0.149,0.0,0.227,0.882,106.013,7,6,3
2240,spotify:track:4zN21mbAuaD0WqtmaTZZeP,Ferrari,"James Hype, Miggy Dela Rosa",0.847,0.69,0.0493,0.0127,6e-05,0.0526,0.692,125.004,8,0,1
2241,spotify:track:1FRP8d6l2jm3DS5f78ZrhK,Route 66,The Rolling Stones,0.671,0.725,0.065,0.296,0.00022,0.0889,0.956,85.27,8,6,3
2242,spotify:track:3oQomOPRNQ5NVFUmLJHbAV,Over the Rainbow,Israel Kamakawiwo'ole,0.671,0.153,0.0404,0.912,5.53e-05,0.0771,0.658,85.6,1,5,9
2243,spotify:track:6NES8EKeNkePM6H2r0F9F4,"Baby Did a Bad, Bad Thing",Chris Isaak,0.58,0.609,0.0861,0.352,0.000423,0.11,0.504,152.852,3,0,3
2244,spotify:track:4z7maGZkAonDlXlwo8q69f,Da Ya Think I'm Sexy?,Rod Stewart,0.715,0.689,0.029,0.0143,0.000192,0.111,0.852,111.504,8,6,1
2245,spotify:track:1cS0TgbR263ey9jn0MwD2s,River (feat. Ed Sheeran),"Eminem, Ed Sheeran",0.748,0.749,0.516,0.142,0.0,0.0713,0.659,90.09,0,1,6
2246,spotify:track:3tjFYV6RSFtuktYl3ZtYcq,Mood (feat. iann dior),"24kGoldn, iann dior",0.7,0.722,0.0369,0.221,0.0,0.272,0.756,90.989,8,6,3
2247,spotify:track:02KkLk03Oj9EC49700vovn,The Car Song,The Cat Empire,0.516,0.844,0.0475,0.161,0.0,0.323,0.736,150.133,5,8,3
2248,spotify:track:4NzMOnvSJVNKF7nw5NkXIP,bury a friend,Billie Eilish,0.905,0.389,0.332,0.74,0.162,0.106,0.196,120.046,1,5,5
2249,spotify:track:1QQgSUKCG8GakzMOwi4lFS,Rubber Bullets,10cc,0.548,0.877,0.124,0.0437,1.3e-05,0.0921,0.466,148.799,5,3,6
2250,spotify:track:3BEZCNZSmVv30vsMNSOCri,"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",Eric Clapton,0.558,0.524,0.0459,0.321,0.000952,0.94,0.636,93.654,6,7,3
2251,spotify:track:3NWpG50DNlO8IiVdx6Ig3w,Dead Skunk,Loudon Wainwright III,0.633,0.655,0.0312,0.617,2.79e-06,0.113,0.967,146.868,2,9,9
2252,spotify:track:0oDQWfEXylIcmKZvhabdfy,Sunlight,Bag Raiders,0.613,0.905,0.272,0.00547,0.0,0.0634,0.474,124.985,0,1,6
2253,spotify:track:4Tac9REecowN7DzuYBAZaD,L.O.V.E.,Ashlee Simpson,0.575,0.823,0.0553,0.00363,0.000321,0.65,0.952,191.971,6,8,3
2254,spotify:track:7kmfQ2QHwGqRCxVHDv5mzo,Damn I Wish I Was Your Lover,Sophie B. Hawkins,0.546,0.781,0.0506,0.22,1.51e-05,0.363,0.539,95.032,0,0,3
2255,spotify:track:0PZbaGIEj3L7ZsWhuNhtpR,Hurricane,Parachute,0.568,0.814,0.043,0.0382,0.0,0.402,0.462,144.956,5,8,3
2256,spotify:track:76QK6gTaW2bBV47FDe3RPK,Resolution,Matt Corby,0.516,0.566,0.0378,0.0523,0.000949,0.11,0.175,126.819,9,2,1
2257,spotify:track:7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,0.825,0.652,0.0802,0.581,0.0,0.0931,0.931,95.977,2,9,3
2258,spotify:track:45PF1Y3RcW5MK0jxWvhc4D,Don't Wait Up,Shakira,0.916,0.552,0.0546,0.344,0.000722,0.0566,0.349,118.981,3,1,3
2259,spotify:track:1Qrdlkgg9I4J7r3P4kZNwr,Missing You,John Waite,0.552,0.552,0.0364,0.052,0.0,0.046,0.593,208.571,5,1,9
2261,spotify:track:2SusUbsUQnw8OJDq56ZMbE,The Happening,The Supremes,0.344,0.745,0.0333,0.197,0.0,0.628,0.832,172.124,6,8,3
2262,spotify:track:5K3Q1gue9nWLLwh6bYQFoB,Kyrie,Mr. Mister,0.496,0.566,0.035,0.0824,0.0,0.13,0.672,89.913,8,0,9
2263,spotify:track:1R2SZUOGJqqBiLuvwKOT2Y,Gangnam Style (강남스타일),PSY,0.727,0.938,0.288,0.00432,0.0,0.0911,0.757,132.077,7,1,6
2264,spotify:track:3IqZwsaeA895XFqcdLT8cv,Your Mama Won't Like Me - 2017 Remaster,Suzi Quatro,0.768,0.678,0.0382,0.061,1.9e-05,0.154,0.866,107.803,8,6,1
2265,spotify:track:28xX6K8LnkZve4RiuEB3iK,Sweet Melody,Little Mix,0.448,0.824,0.057,0.0739,0.0,0.113,0.419,119.965,5,3,1
2266,spotify:track:6A7Y3xy2JbIsdW5rM4Yn8M,This Ole House,Shakin' Stevens,0.502,0.965,0.112,0.053,0.0,0.34,0.962,192.811,7,8,6
2267,spotify:track:6Srw86DNENcEprHmmYR4B8,Anything,Culture Beat,0.578,0.889,0.038,0.00159,0.000198,0.121,0.799,142.866,7,8,8
2268,spotify:track:59qrUpoplZxbIZxk6X0Bm3,Take You Dancing,Jason Derulo,0.789,0.711,0.041,0.0332,0.0,0.0876,0.753,112.985,8,0,1
2269,spotify:track:7jdzEajQulRkZejXLFNmaZ,Colour My World,Petula Clark,0.437,0.812,0.0339,0.817,0.0,0.25,0.809,167.109,2,9,3
2270,spotify:track:5kr90kavZCFmPhzk338xrX,What You Get Is What You See,Tina Turner,0.623,0.628,0.0349,0.0153,0.0229,0.244,0.93,156.292,7,0,7
2271,spotify:track:3sb66av9ZpdI1JmPDHVa18,Space Oddity - 2009 Remastered Version,David Bowie,0.337,0.365,0.0318,0.0788,3.84e-05,0.202,0.497,136.264,3,3,9
2272,spotify:track:5h9K3mGdCFECcAXGo3S8Zx,And I'm Telling You I'm Not Going,Dami Im,0.364,0.433,0.0425,0.554,0.0,0.131,0.222,123.978,1,2,9
2273,spotify:track:1GR1U3xkN1gf8dzvcyGxfa,From The Sea,Eskimo Joe,0.587,0.786,0.0308,0.1,3.24e-05,0.0808,0.486,129.88,0,8,1
2274,spotify:track:57MbOuT7s2ES3IW9KuZQzI,Wicked Game,Chris Isaak,0.665,0.292,0.0294,0.686,0.0128,0.0679,0.345,112.331,1,5,4
2275,spotify:track:6zR5rIivVSMFkgzIkVp8l9,Listen to the Man,George Ezra,0.599,0.548,0.0323,0.505,0.0,0.0898,0.518,121.163,3,0,9
2276,spotify:track:5wQnmLuC1W7ATsArWACrgW,Welcome to the Black Parade,My Chemical Romance,0.217,0.905,0.0752,0.000289,0.00011,0.222,0.236,96.95,9,3,8
2277,spotify:track:6zmRoCPjIZA9ysAVBYiU9Z,Don't Let Go (Love),En Vogue,0.618,0.688,0.0477,0.409,6.32e-06,0.3,0.561,78.311,3,0,3
2278,spotify:track:6XVpKaD3oxpA2ohiLyTGPC,It Must Be Him,Vikki Carr,0.55,0.332,0.0551,0.572,0.0,0.719,0.499,108.731,1,5,3
2279,spotify:track:3A3dgR32O1T55lR6xMd9a5,Memphis T-Shirt,Melanie Dyer,0.498,0.694,0.0423,0.0333,0.0,0.0831,0.776,199.968,5,8,9
2280,spotify:track:7nGuT0EfqQ1TXcADEKwB6Q,Day Drunk,Morgan Evans,0.647,0.754,0.0378,0.015,0.0,0.0684,0.755,97.005,7,6,1
2281,spotify:track:6onLnWywmbSnXDFPVY1mM6,Genie in a Bottle,Christina Aguilera,0.633,0.792,0.149,0.185,0.000185,0.152,0.918,175.795,7,0,6
2282,spotify:track:3GpbwCm3YxiWDvy29Uo3vP,Right Round,Flo Rida,0.72,0.672,0.0551,0.009,0.0,0.232,0.705,124.986,8,0,8
2283,spotify:track:70YvYr2hGlS01bKRIho1HM,La Grange - 2005 Remaster,ZZ Top,0.545,0.64,0.224,0.00249,0.0304,0.196,0.606,80.544,0,1,5
2284,spotify:track:1x5sYLZiu9r5E43kMlt9f8,Symphony (feat. Zara Larsson),"Clean Bandit, Zara Larsson",0.707,0.629,0.0563,0.259,1.6e-05,0.138,0.457,122.863,0,1,1
2285,spotify:track:1h4XVjt26ZCDKmeEoHxT07,Gimme Little Sign,Brenton Wood,0.742,0.663,0.0321,0.154,0.0,0.197,0.913,113.005,8,6,9
2286,spotify:track:2kzRSiyignH8yzPTrWvyPo,No Sleep,Wiz Khalifa,0.653,0.711,0.0623,0.109,0.0,0.443,0.769,160.048,6,8,3
2287,spotify:track:0GX5oOKtU0nnx5OkhenW2i,Closer,Ne-Yo,0.709,0.745,0.0738,0.0225,5.2e-05,0.154,0.576,126.027,0,0,8
2288,spotify:track:3MeP8rMjztb9MpAlBaO6cU,Reelin' and Rockin' - 2019 - Remaster,The Dave Clark Five,0.535,0.786,0.0928,0.244,1.2e-06,0.0935,0.951,91.152,7,6,6
2289,spotify:track:1r4KZXhCnoVF8Zj5Q8sedq,Cherry Bomb,John Mellencamp,0.744,0.945,0.0286,0.0512,1.32e-06,0.0435,0.961,113.882,7,6,1
2290,spotify:track:5qoxM7ZLKp6LDguvAG4Xe6,Only When You Leave,Spandau Ballet,0.667,0.775,0.0287,0.355,0.000212,0.0863,0.841,136.91,7,0,9
2291,spotify:track:3Vo4wInECJQuz9BIBMOu8i,Finesse - Remix; feat. Cardi B,"Bruno Mars, Cardi B",0.704,0.859,0.0996,0.0185,0.0,0.0215,0.926,105.115,7,6,8
2292,spotify:track:6ztstiyZL6FXzh4aG46ZPD,Boogie Wonderland,"Earth\, Wind & Fire, The Emotions",0.802,0.756,0.0349,0.0843,0.00765,0.0521,0.963,131.715,7,6,7
2293,spotify:track:1gcESexgftSuLuML57Y69q,All Right Now,Free,0.787,0.472,0.0832,0.221,0.000336,0.153,0.824,120.059,8,0,6
2294,spotify:track:2tJulUYLDKOg9XrtVkMgcJ,Grenade,Bruno Mars,0.704,0.558,0.0542,0.148,0.0,0.107,0.245,110.444,9,3,1
2295,spotify:track:0FsKQ04gn6CHHOq2ISEm0H,Say So,Doja Cat,0.804,0.672,0.122,0.256,1.02e-05,0.0906,0.778,111.023,8,0,6
2296,spotify:track:6rQ9qJPvInEqSzlh89LsPJ,Coco Jamboo - Radio Version,Mr. President,0.832,0.838,0.0421,0.0791,0.0,0.152,0.965,100.019,7,6,1
2297,spotify:track:4pkZNPC6yeMnQABwkTmsR6,Black & Gold - Radio Edit,Sam Sparro,0.551,0.794,0.104,0.00119,0.0,0.112,0.334,135.947,9,1,8
2298,spotify:track:02kDW379Yfd5PzW5A6vuGt,Lemonade,"Internet Money, Gunna, Don Toliver, NAV",0.799,0.66,0.079,0.256,0.0,0.111,0.471,140.04,0,1,3
2299,spotify:track:7uzmGiiJyRfuViKKK3lVmR,Mine,Bazzi,0.71,0.789,0.0722,0.0161,2.77e-06,0.451,0.717,142.929,6,6,8
2300,spotify:track:5yvnuEZmDBNH4uEhqdayCS,Sunday Morning Coming Down - Live,Johnny Cash,0.375,0.536,0.0275,0.363,0.000147,0.453,0.807,78.239,2,0,3
2301,spotify:track:6NT8VAZify97bFRF6xotFC,Stay Wild,Little Birdy,0.596,0.524,0.0259,0.0404,1.14e-05,0.0707,0.348,120.017,9,1,1
2302,spotify:track:11lw4bWbmxWIETHitBU0Gc,Blood on the Dance Floor,Michael Jackson,0.807,0.741,0.083,0.0135,0.0316,0.06,0.558,108.989,0,0,7
2303,spotify:track:5DPVU9xTKDC2CizYp5WXT2,48 Crash,Suzi Quatro,0.643,0.765,0.0933,0.00157,0.00977,0.169,0.868,137.979,7,6,7
2304,spotify:track:3AoeaZs8dFemFJr3JdzOL0,You Are Not Alone,Michael Jackson,0.651,0.402,0.028,0.639,7.73e-05,0.0765,0.258,119.873,1,2,9
2305,spotify:track:2eRmD96ncTEgQwJmXa6rrg,Teardrops,Womack & Womack,0.872,0.715,0.0468,0.0876,0.0706,0.177,0.967,133.225,7,6,4
2306,spotify:track:7ceIquYtiTYlgSSm7PqUf9,Already Gone,Kelly Clarkson,0.209,0.872,0.0757,0.217,0.0,0.0768,0.294,78.139,9,3,6
2307,spotify:track:0LJKGUTtdzcLW9ZcUxkRXR,Thought I'd Died And Gone To Heaven,Bryan Adams,0.439,0.746,0.03,0.0569,0.0,0.097,0.568,174.403,5,3,9
2308,spotify:track:4jDhI4nE32u8meRN1aOu8u,Maria,Blondie,0.545,0.812,0.0609,0.028,0.00111,0.0749,0.785,159.69,7,8,8
2309,spotify:track:6E11E0lT5Zy7yb6iT3y8DN,Want U Back,Cher Lloyd,0.694,0.891,0.0949,0.0562,0.0,0.561,0.563,97.939,6,7,6
2310,spotify:track:4omisSlTk6Dsq2iQD7MA07,Sk8er Boi,Avril Lavigne,0.487,0.9,0.0482,6.79e-05,0.0,0.358,0.484,149.937,5,3,8
2311,spotify:track:1f2V8U1BiWaC9aJWmpOARe,By the Way,Red Hot Chili Peppers,0.451,0.97,0.107,0.0264,0.00355,0.102,0.198,122.444,9,3,7
2312,spotify:track:1DOWiYTT3pJD9mRRjx8BO0,Neutron Dance,The Pointer Sisters,0.724,0.684,0.0532,0.0234,0.000599,0.153,0.812,104.318,8,0,8
2313,spotify:track:0zkiQH567SDLqfWNBaU3hv,#SELFIE,The Chainsmokers,0.808,0.915,0.233,0.0136,9.03e-06,0.0788,0.647,127.984,7,1,6
2314,spotify:track:2XGVrlWlFtHwecfBzT9xqw,Forever,"N-Trance, Kenny Hayes",0.584,0.751,0.0296,0.0658,0.00253,0.363,0.201,139.935,9,3,7
2315,spotify:track:6e4tg1HxhM1Ld24yAvEtx9,Differently,Cassie Davis,0.821,0.699,0.0547,0.000993,8.8e-05,0.165,0.35,118.033,0,1,8
2316,spotify:track:5PuAFxKmqG72uKyoo11zpQ,(You're) Having My Baby,"Paul Anka, Odia Coates",0.596,0.589,0.037,0.551,0.0,0.0897,0.587,75.288,2,2,9
2317,spotify:track:5GayeBzzXIEl6fY0cP42Z1,Addicted To You,Avicii,0.569,0.785,0.0457,0.0505,1.12e-06,0.086,0.303,128.031,9,3,1
2318,spotify:track:25ttbACknSKxdXAZchsIne,Magic Carpet Ride,Steppenwolf,0.62,0.613,0.0512,0.211,0.0379,0.112,0.795,110.262,8,0,4
2319,spotify:track:0uMMLry3hzWGn3q3loqMkm,La Bamba,Los Lobos,0.506,0.764,0.046,0.144,0.00025,0.247,0.868,156.336,7,8,3
2320,spotify:track:1wcc2jURzIlgBq5GnYfGLk,aNYway,Duck Sauce,0.781,0.847,0.373,0.0288,5.78e-05,0.277,0.65,127.992,0,1,6
2321,spotify:track:3gwoz4xZuye0agjYgrC2je,Easy,Troye Sivan,0.639,0.569,0.0487,0.0581,0.000169,0.108,0.616,142.967,8,0,1
